id,dateCrawled,name,seller,offerType,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen,ad_exist_time
202986,2016-03-19T12:56:10Z,MB_W124_220TE_mit_LPG_neuer_preis_auch_tausch,privat,Angebot,test,kombi,1995,manuell,150,andere,150000,5,lpg,mercedes_benz,ja,2016-03-19T00:00:00Z,0,25821,2016-04-06T17:46:16Z,18
246756,2016-03-16T11:46:11Z,Volkswagen_Passat_Variant_1.6,privat,Angebot,test,kombi,1999,manuell,101,passat,150000,1,benzin,volkswagen,nein,2016-03-16T00:00:00Z,0,49536,2016-03-17T09:16:32Z,1
219927,2016-03-27T18:51:48Z,Volkswagen_Touran_2.0_TDI_DPF_DSG_VOLL_AUSSTATTUNG,privat,Angebot,control,bus,2006,automatik,170,touran,150000,7,diesel,volkswagen,nein,2016-03-27T00:00:00Z,0,33659,2016-04-05T15:46:53Z,9
240456,2016-03-17T12:43:33Z,Volkswagen_Golf_1.4/_Klima/_83Tkm/_TÜV_neu,privat,Angebot,test,limousine,2003,manuell,75,golf,90000,1,benzin,volkswagen,nein,2016-03-17T00:00:00Z,0,45657,2016-04-06T13:46:07Z,20
225464,2016-03-08T11:54:53Z,Citroën_C1_1.0_Attraction,privat,Angebot,control,kleinwagen,2012,manuell,68,c1,30000,4,benzin,citroen,nein,2016-03-08T00:00:00Z,0,35094,2016-03-12T19:17:43Z,4
205089,2016-03-29T20:52:44Z,Alfa_Romeo_147,privat,Angebot,test,limousine,2001,manuell,105,147,150000,11,benzin,alfa_romeo,nein,2016-03-29T00:00:00Z,0,92318,2016-03-29T20:52:44Z,0
225678,2016-03-10T19:41:00Z,Renault_Espace_Diesel_Gruene_Plakette_Kein_Tuev_!!!_1000€_Festpreis,privat,Angebot,control,bus,2002,manuell,129,espace,150000,4,diesel,renault,nein,2016-03-10T00:00:00Z,0,53797,2016-03-15T13:45:39Z,5
218638,2016-03-24T09:36:41Z,BMW_320d_DPF_Touring_Aut.,privat,Angebot,control,kombi,2007,automatik,163,3er,150000,7,diesel,bmw,nein,2016-03-24T00:00:00Z,0,90522,2016-04-04T21:45:47Z,11
220639,2016-03-11T19:47:06Z,Volkswagen_Lupo_1.0,privat,Angebot,test,kleinwagen,1999,manuell,50,lupo,150000,7,benzin,volkswagen,nein,2016-03-11T00:00:00Z,0,40593,2016-03-14T17:48:35Z,3
236898,2016-03-19T08:50:36Z,Astra_F_Caravan,privat,Angebot,test,kombi,1995,manuell,71,astra,125000,8,benzin,opel,nein,2016-03-19T00:00:00Z,0,33154,2016-03-29T21:44:38Z,10
241042,2016-03-29T12:50:56Z,Volkswagen_Touran_1_6_TDI_7_Sitzer,privat,Angebot,test,bus,2012,manuell,105,touran,150000,7,diesel,volkswagen,nein,2016-03-29T00:00:00Z,0,54570,2016-04-05T22:16:56Z,7
214223,2016-03-09T22:52:13Z,Volkswagen_Touran_2.0_TDI_DPF_DSG,privat,Angebot,test,bus,2007,automatik,170,touran,150000,4,diesel,volkswagen,nein,2016-03-09T00:00:00Z,0,45529,2016-04-07T02:44:34Z,29
238263,2016-03-27T09:55:11Z,Citroen_Saxo_TÜV_Neu,privat,Angebot,test,kleinwagen,2001,manuell,60,andere,150000,10,benzin,citroen,nein,2016-03-27T00:00:00Z,0,52078,2016-03-30T14:17:30Z,3
225645,2016-04-03T13:44:11Z,2er_Golf___TÜV_02/2018;_Bremsen_neu,privat,Angebot,control,limousine,1989,manuell,69,golf,125000,11,benzin,volkswagen,nein,2016-04-03T00:00:00Z,0,95485,2016-04-05T12:19:11Z,2
230058,2016-03-24T20:48:32Z,Volkswagen_Golf_1.4,privat,Angebot,test,limousine,2006,manuell,80,golf,150000,8,benzin,volkswagen,ja,2016-03-24T00:00:00Z,0,51381,2016-04-05T13:46:57Z,12
227079,2016-03-10T17:55:44Z,Renault_Twingo,privat,Angebot,control,kleinwagen,1998,manuell,0,twingo,150000,1,benzin,renault,nein,2016-03-10T00:00:00Z,0,28203,2016-03-15T10:46:53Z,5
209070,2016-03-29T00:56:00Z,Ford_Fiesta_1.25,privat,Angebot,test,kleinwagen,2003,manuell,0,fiesta,150000,11,benzin,ford,nein,2016-03-29T00:00:00Z,0,67655,2016-04-05T16:46:52Z,7
246904,2016-03-19T13:25:46Z,BMW_X5_3.0_d__Sport_Paket_DPF,privat,Angebot,test,limousine,2003,automatik,184,x_reihe,150000,10,diesel,bmw,nein,2016-03-19T00:00:00Z,0,65719,2016-03-25T20:18:30Z,6
206368,2016-03-30T00:56:41Z,BMW_320d_DPF__NAVI,privat,Angebot,test,limousine,2006,manuell,163,3er,150000,10,diesel,bmw,nein,2016-03-29T00:00:00Z,0,91757,2016-04-01T00:17:44Z,3
210658,2016-03-29T13:50:39Z,Skoda_Octavia_Combi_1.9_TDI,privat,Angebot,control,kombi,2009,manuell,105,octavia,150000,6,diesel,skoda,nein,2016-03-29T00:00:00Z,0,99765,2016-04-05T23:17:27Z,7
236519,2016-04-01T16:39:13Z,Ford_Fiesta_Benziner_75_ps_Servo_Klima_el_Fenstern_2_Jahre_TÜV/AU,privat,Angebot,control,kleinwagen,1999,manuell,75,fiesta,80000,1,benzin,ford,nein,2016-04-01T00:00:00Z,0,44628,2016-04-03T12:52:03Z,2
238521,2016-03-10T16:51:33Z,Ford_Focus_1.6_Ti_VCT_Trend,privat,Angebot,control,limousine,2006,manuell,116,focus,150000,6,benzin,ford,nein,2016-03-10T00:00:00Z,0,66679,2016-04-05T16:45:15Z,26
218920,2016-03-20T20:50:01Z,BMW_118d,privat,Angebot,test,limousine,2006,manuell,122,1er,150000,10,diesel,bmw,nein,2016-03-20T00:00:00Z,0,34471,2016-04-07T05:46:01Z,18
213709,2016-03-26T11:56:37Z,Volkswagen_Golf_1.4,privat,Angebot,control,limousine,1999,manuell,75,golf,150000,4,benzin,volkswagen,ja,2016-03-26T00:00:00Z,0,29633,2016-04-05T23:46:53Z,10
248046,2016-03-20T14:52:15Z,BMW_316i_Automatik,privat,Angebot,test,limousine,2002,automatik,116,3er,100000,5,benzin,bmw,nein,2016-03-20T00:00:00Z,0,28355,2016-03-27T01:17:07Z,7
219335,2016-03-22T11:58:31Z,Ford_Mondeo_2_0TDCI_blau__Kombi__Zusaetzliche_Einhandbedienung,privat,Angebot,control,kombi,2009,automatik,140,mondeo,150000,4,diesel,ford,nein,2016-03-22T00:00:00Z,0,32469,2016-04-06T00:46:45Z,15
232908,2016-03-10T09:52:02Z,VW_Polo_9N,privat,Angebot,test,kleinwagen,2004,manuell,54,polo,150000,12,benzin,volkswagen,nein,2016-03-10T00:00:00Z,0,96328,2016-03-20T10:47:40Z,10
223746,2016-03-29T15:54:11Z,Mazda_5_2.0_CD_DPF_Exclusive,privat,Angebot,control,bus,2007,manuell,143,5_reihe,150000,6,diesel,mazda,nein,2016-03-29T00:00:00Z,0,60486,2016-04-02T04:45:16Z,4
221461,2016-03-21T14:36:23Z,Volvo_V40_1.6,privat,Angebot,control,kombi,1998,manuell,105,v40,150000,3,benzin,volvo,ja,2016-03-21T00:00:00Z,0,30161,2016-03-22T18:46:47Z,1
230814,2016-03-18T10:42:49Z,Audi_A4_Avant_1.9_TDI_multitronic_S_Line,privat,Angebot,control,kombi,2004,automatik,131,a4,150000,9,diesel,audi,nein,2016-03-18T00:00:00Z,0,85560,2016-03-18T10:42:49Z,0
244777,2016-03-07T18:55:50Z,A_6_Avant_4B_mit_LPG_Gasanlage_von_Prins.,privat,Angebot,control,kombi,2002,manuell,170,a6,150000,12,lpg,audi,nein,2016-03-07T00:00:00Z,0,34225,2016-03-12T16:20:04Z,5
226853,2016-03-12T11:57:28Z,Mercedes_Benz_A_190_L_Avantgarde_Piccadilly,privat,Angebot,test,limousine,2004,manuell,125,a_klasse,150000,2,benzin,mercedes_benz,nein,2016-03-12T00:00:00Z,0,42857,2016-03-15T15:47:07Z,3
215604,2016-03-28T23:37:17Z,Lancia_Y_1.2,privat,Angebot,test,kleinwagen,1996,manuell,60,ypsilon,80000,6,benzin,lancia,ja,2016-03-28T00:00:00Z,0,80639,2016-04-05T14:16:29Z,8
215589,2016-03-31T10:50:40Z,Honda_Jazz_45,privat,Angebot,control,kleinwagen,1984,manuell,45,jazz,30000,7,benzin,honda,nein,2016-03-31T00:00:00Z,0,65760,2016-04-05T19:15:42Z,5
231575,2016-03-31T14:45:06Z,Peugeot_206_sehr_viele_Teile_Neu_&_Kupplung_Ölwechsel_TÜV/AU_Neu,privat,Angebot,control,kleinwagen,2000,manuell,88,2_reihe,150000,6,benzin,peugeot,nein,2016-03-31T00:00:00Z,0,42105,2016-03-31T14:45:06Z,0
224469,2016-03-11T13:37:21Z,VW_Passat_Variant_1_6_____TÜV_03_2018______kein_Syncro_/_Quattro_,privat,Angebot,test,kombi,1995,manuell,101,passat,150000,6,benzin,volkswagen,nein,2016-03-11T00:00:00Z,0,31737,2016-03-15T22:47:15Z,4
238913,2016-03-16T11:49:06Z,Mazda_6_Sport_2.3_Top,privat,Angebot,test,limousine,2002,manuell,166,6_reihe,150000,10,benzin,mazda,nein,2016-03-16T00:00:00Z,0,20537,2016-04-06T05:16:18Z,21
229684,2016-03-28T22:51:38Z,renaut_twingo_1_2,privat,Angebot,control,kleinwagen,1999,manuell,58,twingo,150000,1,benzin,renault,nein,2016-03-28T00:00:00Z,0,45968,2016-04-07T07:16:51Z,10
215232,2016-03-23T11:50:04Z,Volkswagen_Golf_2.0_GTI,privat,Angebot,test,limousine,2006,manuell,200,golf,150000,7,benzin,volkswagen,nein,2016-03-23T00:00:00Z,0,16225,2016-04-07T13:17:12Z,15
232747,2016-03-14T02:47:25Z,Auto_zu_Verkaufen_!!!,privat,Angebot,test,kombi,1999,manuell,137,NA,150000,3,benzin,opel,nein,2016-03-13T00:00:00Z,0,10789,2016-03-27T08:45:28Z,14
245943,2016-03-24T18:42:13Z,VW_Polo_1_4_6N_Servo/Schiebedach,privat,Angebot,test,kleinwagen,1999,manuell,60,polo,150000,9,benzin,volkswagen,nein,2016-03-24T00:00:00Z,0,12107,2016-04-07T12:16:43Z,14
204456,2016-03-21T18:47:25Z,VW_Passat_aus_erster_Hand__nur_66000_km,privat,Angebot,test,limousine,1999,manuell,125,passat,70000,5,benzin,volkswagen,nein,2016-03-21T00:00:00Z,0,97080,2016-04-04T18:44:58Z,14
231009,2016-03-09T20:44:15Z,Skoda_Superb_2_5_TDI_Elegance_Grosses_Navi__Lader_Xenon,privat,Angebot,test,limousine,2004,manuell,163,superb,150000,3,diesel,skoda,nein,2016-03-09T00:00:00Z,0,13355,2016-03-12T21:47:28Z,3
220389,2016-03-17T20:55:21Z,kia_sorento_2_5crd,privat,Angebot,control,suv,2008,automatik,177,sorento,150000,0,diesel,kia,ja,2016-03-17T00:00:00Z,0,35753,2016-03-30T09:17:22Z,13
248886,2016-03-08T19:52:06Z,Mercedes_Benz_C_280_Sport_TOP_ZUSTAND_KEIN_ROST,privat,Angebot,test,limousine,1998,manuell,197,c_klasse,100000,8,benzin,mercedes_benz,nein,2016-03-08T00:00:00Z,0,71063,2016-03-09T11:45:18Z,1
247609,2016-04-04T07:55:56Z,KA_for_You___Ford_KA_60_PS_kein_ROST!!!!_TOP,privat,Angebot,test,kleinwagen,2006,manuell,60,ka,125000,6,benzin,ford,nein,2016-04-04T00:00:00Z,0,51515,2016-04-06T09:45:42Z,2
201597,2016-03-17T10:37:21Z,Ford_Focus_1.6_Ti_VCT_Style,privat,Angebot,test,limousine,2008,manuell,116,focus,90000,9,benzin,ford,nein,2016-03-17T00:00:00Z,0,90513,2016-03-31T17:17:16Z,14
214122,2016-04-04T02:02:23Z,BMW_318i_mit_defektem_Motor,privat,Angebot,control,limousine,2000,manuell,118,3er,150000,3,benzin,bmw,ja,2016-04-04T00:00:00Z,0,82110,2016-04-04T07:53:18Z,0
222229,2016-03-08T13:57:47Z,Peugeot_306_Break_DT,privat,Angebot,control,kombi,1999,manuell,90,3_reihe,150000,1,diesel,peugeot,nein,2016-03-08T00:00:00Z,0,77796,2016-03-17T06:17:59Z,9
225764,2016-03-05T19:49:31Z,Volvo_V40_1.8,privat,Angebot,test,kombi,1999,manuell,122,v40,150000,11,benzin,volvo,ja,2016-03-05T00:00:00Z,0,76227,2016-03-12T19:20:52Z,7
215168,2016-03-29T01:32:32Z,Fiat_Grande_Punto_1.4_16V,privat,Angebot,test,kleinwagen,2007,manuell,155,andere,125000,7,benzin,fiat,nein,2016-03-29T00:00:00Z,0,57610,2016-04-07T08:46:20Z,9
241515,2016-03-28T12:37:36Z,Ford_Fiesta_1.25_Titanium,privat,Angebot,test,kleinwagen,2008,manuell,82,fiesta,50000,12,benzin,ford,nein,2016-03-28T00:00:00Z,0,26215,2016-03-31T20:18:51Z,3
216842,2016-03-30T13:56:40Z,Mercedes_Benz_A_170_Avantgarde,privat,Angebot,test,limousine,2005,manuell,116,a_klasse,150000,10,benzin,mercedes_benz,nein,2016-03-30T00:00:00Z,0,73262,2016-03-30T13:56:40Z,0
205526,2016-03-21T15:46:43Z,Fiat_Panda_1.2_Classic,privat,Angebot,control,kleinwagen,2012,manuell,69,panda,70000,4,benzin,fiat,nein,2016-03-21T00:00:00Z,0,76855,2016-03-24T04:44:43Z,3
244350,2016-03-31T19:53:41Z,Ford_Fiesta,privat,Angebot,control,kleinwagen,2000,manuell,60,fiesta,90000,4,benzin,ford,nein,2016-03-31T00:00:00Z,0,26826,2016-04-06T14:18:04Z,6
204648,2016-03-30T23:58:44Z,Ford_Fiesta,privat,Angebot,control,kleinwagen,1997,manuell,60,fiesta,150000,7,benzin,ford,nein,2016-03-30T00:00:00Z,0,64589,2016-03-31T08:40:32Z,1
220139,2016-03-23T21:48:31Z,Volkswagen_Golf,privat,Angebot,test,kombi,1997,manuell,90,golf,150000,7,diesel,volkswagen,nein,2016-03-23T00:00:00Z,0,32791,2016-04-06T03:46:47Z,14
243450,2016-03-19T11:37:14Z,BMW_318i_E46,privat,Angebot,test,limousine,1998,manuell,0,3er,150000,0,benzin,bmw,ja,2016-03-19T00:00:00Z,0,26826,2016-04-06T12:46:27Z,18
231687,2016-04-02T11:49:53Z,Volkswagen_Golf_1.6,privat,Angebot,test,limousine,1998,manuell,101,golf,150000,7,benzin,volkswagen,nein,2016-04-02T00:00:00Z,0,07980,2016-04-06T09:46:02Z,4
236331,2016-03-27T22:52:15Z,Ford_Focus,privat,Angebot,test,limousine,2001,manuell,101,focus,150000,6,benzin,ford,nein,2016-03-27T00:00:00Z,0,74706,2016-04-06T01:15:31Z,10
241363,2016-04-03T15:31:01Z,Audi_A3_1.6_FSI_Ambition,privat,Angebot,control,limousine,2003,manuell,116,a3,150000,11,benzin,audi,nein,2016-04-03T00:00:00Z,0,55130,2016-04-06T22:17:21Z,3
206686,2016-03-17T11:52:11Z,BMW_E30_316i__Coupé___beige_braun__selten,privat,Angebot,control,coupe,1989,manuell,100,3er,150000,6,benzin,bmw,nein,2016-03-17T00:00:00Z,0,21037,2016-03-19T11:45:42Z,2
201611,2016-03-17T14:57:27Z,smart_forTwo_cdi_coupe_softouch_passion_dpf/_Partikelfilter/Navi,privat,Angebot,control,kleinwagen,2010,automatik,54,fortwo,90000,9,diesel,smart,nein,2016-03-17T00:00:00Z,0,30177,2016-04-02T21:52:15Z,16
249369,2016-03-07T17:57:59Z,Nissan_Micra_1.2_visia,privat,Angebot,test,kleinwagen,2006,manuell,65,micra,70000,10,benzin,nissan,nein,2016-03-07T00:00:00Z,0,53117,2016-04-06T20:19:35Z,30
200098,2016-03-28T11:50:24Z,Oldsmobile_Cutlass_Calais_5.0_V8__Chevrolet__Chevy_,privat,Angebot,control,coupe,1979,automatik,180,NA,90000,5,benzin,sonstige_autos,ja,2016-03-28T00:00:00Z,0,94036,2016-04-06T14:17:24Z,9
241655,2016-03-22T22:51:33Z,Opel_Rekord,privat,Angebot,control,coupe,1974,automatik,132,andere,150000,10,benzin,opel,nein,2016-03-22T00:00:00Z,0,49479,2016-04-07T01:45:29Z,16
211146,2016-03-28T08:55:42Z,Volvo_V70_R_AWD,privat,Angebot,test,kombi,1999,automatik,265,v70,150000,5,benzin,volvo,nein,2016-03-28T00:00:00Z,0,59065,2016-03-28T08:55:42Z,0
247377,2016-03-19T14:55:35Z,VW_Polo_I_Tuev_neu_I_angemeldet_I_faehrt_tadellos_I_viele_Neuteile,privat,Angebot,test,kleinwagen,1996,manuell,45,polo,150000,6,benzin,volkswagen,nein,2016-03-19T00:00:00Z,0,13469,2016-04-01T01:47:28Z,13
239105,2016-03-11T11:54:32Z,Opel_Astra_GLS,privat,Angebot,control,limousine,1997,manuell,75,astra,150000,1,benzin,opel,nein,2016-03-11T00:00:00Z,0,12589,2016-04-07T05:44:30Z,27
205623,2016-03-19T22:55:37Z,Volkswagen_Eos_2.0_Turbo_FSI,privat,Angebot,test,cabrio,2007,manuell,200,eos,150000,6,benzin,volkswagen,nein,2016-03-19T00:00:00Z,0,39218,2016-04-06T01:17:38Z,18
209011,2016-04-04T11:54:29Z,Vw_Polo_1.2_9N_Tuev_neu_Schwarz,privat,Angebot,control,kleinwagen,2002,manuell,54,polo,150000,6,benzin,volkswagen,nein,2016-04-04T00:00:00Z,0,31515,2016-04-06T13:44:26Z,2
242049,2016-03-07T17:48:28Z,Volkswagen_Golf_1.9_TDI_DPF_Tour,privat,Angebot,test,limousine,2007,manuell,105,golf,150000,9,diesel,volkswagen,nein,2016-03-07T00:00:00Z,0,53639,2016-03-08T15:48:48Z,1
213945,2016-03-21T13:49:07Z,NISSAN_MICRA,privat,Angebot,test,kleinwagen,1997,manuell,55,micra,150000,4,benzin,nissan,nein,2016-03-21T00:00:00Z,0,42289,2016-03-31T16:46:13Z,10
226653,2016-03-10T16:44:21Z,BMW_535i_V8_MFL_ALU_KLIMA_MEMORY_SITZHEIZUNG_PDC_SONDERAUSSTATT.,privat,Angebot,control,limousine,1997,automatik,240,5er,150000,9,benzin,bmw,nein,2016-03-10T00:00:00Z,0,78112,2016-03-12T06:44:37Z,2
216750,2016-03-30T18:45:12Z,Mercedes_Benz_190,privat,Angebot,test,limousine,1992,manuell,75,andere,150000,3,diesel,mercedes_benz,nein,2016-03-30T00:00:00Z,0,57334,2016-04-07T09:45:35Z,8
201396,2016-03-24T22:57:47Z,Mitsubishi_Colt_1.1_ClearTec,privat,Angebot,control,limousine,2011,manuell,75,colt,40000,9,benzin,mitsubishi,nein,2016-03-24T00:00:00Z,0,26639,2016-04-06T04:46:23Z,13
207519,2016-03-07T15:49:11Z,Audi_80_Comfort_Edition,privat,Angebot,control,limousine,1991,manuell,90,80,150000,10,benzin,audi,nein,2016-03-07T00:00:00Z,0,66740,2016-03-15T06:46:21Z,8
209797,2016-03-29T08:36:45Z,Ford_Galaxy_mit_Benzin_und_LPG_Gas,privat,Angebot,control,bus,2002,manuell,145,galaxy,150000,10,benzin,ford,nein,2016-03-29T00:00:00Z,0,14532,2016-04-01T21:19:03Z,3
247072,2016-03-20T17:57:41Z,Volkswagen_Lupo_1.0_S_Heft,privat,Angebot,test,kleinwagen,1999,manuell,50,lupo,100000,8,benzin,volkswagen,nein,2016-03-20T00:00:00Z,0,47239,2016-04-02T23:47:07Z,13
238038,2016-03-20T20:06:20Z,Audi_A3_1_6L_*TÜV/AU_NEU*_Sportauspuff*Alufelgen*Dezent*Sportlich,privat,Angebot,test,kleinwagen,1997,manuell,101,a3,150000,3,benzin,audi,nein,2016-03-20T00:00:00Z,0,61169,2016-03-22T14:30:40Z,2
246396,2016-03-22T10:57:40Z,Seat_Alhambra_top_gepflegt___6_Sitze,privat,Angebot,control,bus,2006,manuell,115,alhambra,125000,1,benzin,seat,nein,2016-03-22T00:00:00Z,0,04317,2016-04-06T00:15:33Z,15
238461,2016-03-26T21:41:32Z,Opel_Zafira_1.6_CNG,privat,Angebot,control,bus,2003,manuell,97,zafira,150000,2,cng,opel,nein,2016-03-26T00:00:00Z,0,96271,2016-04-06T12:18:02Z,11
212041,2016-03-15T20:37:56Z,Volkswagen_Golf_2.0_TDI_Edition,privat,Angebot,test,limousine,2008,manuell,140,golf,150000,9,diesel,volkswagen,ja,2016-03-15T00:00:00Z,0,82041,2016-03-15T20:37:56Z,0
203485,2016-03-15T19:41:38Z,Bmw_320i_TÜV_neu_top_Ausstattung,privat,Angebot,control,limousine,1997,manuell,150,3er,150000,7,benzin,bmw,nein,2016-03-15T00:00:00Z,0,12489,2016-04-04T20:45:13Z,20
206420,2016-03-31T03:36:23Z,Mazda_323_F_1.9_Luxury,privat,Angebot,control,limousine,1997,manuell,114,3_reihe,150000,2,benzin,mazda,nein,2016-03-31T00:00:00Z,0,91550,2016-04-06T02:16:54Z,6
224959,2016-03-07T10:49:34Z,Mercedes_C200_CDI_T__Schwarz___Euro_4___Facelift.,privat,Angebot,test,kombi,2006,manuell,122,c_klasse,150000,6,diesel,mercedes_benz,nein,2016-03-07T00:00:00Z,0,44145,2016-03-08T04:45:33Z,1
234595,2016-04-03T16:49:06Z,Volkswagen_Golf_1.8_GL,privat,Angebot,control,limousine,1993,automatik,90,golf,150000,9,benzin,volkswagen,nein,2016-04-03T00:00:00Z,0,60599,2016-04-06T22:46:12Z,3
201554,2016-03-19T11:55:32Z,Opel_Meriva_1.7_CDTI_Innovation,privat,Angebot,test,kleinwagen,2008,manuell,125,meriva,150000,12,diesel,opel,nein,2016-03-19T00:00:00Z,0,65195,2016-04-07T00:46:39Z,19
224028,2016-03-11T18:51:21Z,Fiat_Punto_Cult_..._GT_Optik,privat,Angebot,test,kleinwagen,1998,manuell,60,punto,150000,1,benzin,fiat,nein,2016-03-11T00:00:00Z,0,74912,2016-03-12T23:46:56Z,1
240097,2016-03-10T19:55:04Z,Opel_Corsa_1.2_16V_Edition,privat,Angebot,control,kleinwagen,2008,manuell,80,corsa,100000,12,benzin,opel,nein,2016-03-10T00:00:00Z,0,44339,2016-03-14T19:17:01Z,4
202191,2016-03-17T21:43:10Z,Ford_Fusion_1.4_TDCI_Ambiente,privat,Angebot,test,kleinwagen,2008,manuell,68,fusion,150000,10,diesel,ford,nein,2016-03-17T00:00:00Z,0,23923,2016-04-05T08:46:33Z,19
234001,2016-03-31T21:52:18Z,Opel_Astra_1.6_Njoy,privat,Angebot,test,limousine,2003,manuell,84,astra,90000,6,benzin,opel,nein,2016-03-31T00:00:00Z,0,63654,2016-04-06T17:45:15Z,6
220682,2016-03-27T16:38:06Z,Volkswagen_Polo_1.2_Silver_Edition,privat,Angebot,test,kleinwagen,2008,manuell,60,polo,60000,7,benzin,volkswagen,nein,2016-03-27T00:00:00Z,0,72108,2016-04-01T16:45:07Z,5
247338,2016-03-05T20:55:21Z,Golf_4_100_ps_1.6,privat,Angebot,control,limousine,2000,manuell,100,NA,150000,12,benzin,volkswagen,nein,2016-03-05T00:00:00Z,0,51688,2016-03-10T13:44:58Z,5
215391,2016-04-02T20:37:00Z,Seat_Arosa___neuer_TÜV___Scheckheftgepflegt_!!!,privat,Angebot,test,kleinwagen,2003,manuell,50,arosa,150000,8,benzin,seat,nein,2016-04-02T00:00:00Z,0,90765,2016-04-02T20:37:00Z,0
219567,2016-03-15T21:39:03Z,MERCEDES_BENZ_C_180_ELEGANCE,privat,Angebot,control,limousine,2001,manuell,129,c_klasse,150000,4,benzin,mercedes_benz,nein,2016-03-15T00:00:00Z,0,78467,2016-04-07T04:46:44Z,23
236295,2016-03-25T22:54:50Z,Ford_ka_1.3_l_16v_baujahr_2005_mit_tuev_viele_extra,privat,Angebot,control,kleinwagen,2005,manuell,0,ka,150000,4,benzin,ford,ja,2016-03-25T00:00:00Z,0,42107,2016-03-31T00:46:02Z,6
234117,2016-03-10T20:50:00Z,Fiat_Multipla_100_16V_SX,privat,Angebot,test,bus,1999,manuell,103,andere,125000,7,benzin,fiat,nein,2016-03-10T00:00:00Z,0,83088,2016-03-16T13:18:02Z,6
241750,2016-03-09T18:25:25Z,Golf_V_TDI_1.9,privat,Angebot,control,limousine,2007,manuell,105,golf,150000,12,diesel,volkswagen,nein,2016-03-09T00:00:00Z,0,51570,2016-03-14T12:17:01Z,5
212132,2016-03-14T17:43:57Z,Hyundai_Getz_1.1_Edition_Plus,privat,Angebot,test,kleinwagen,2008,manuell,67,getz,70000,11,benzin,hyundai,nein,2016-03-14T00:00:00Z,0,46119,2016-04-06T00:15:54Z,23
209873,2016-03-19T11:47:39Z,Vw_Passat_2_0TDI_DSG_Comfortline,privat,Angebot,test,kombi,2008,automatik,140,passat,150000,2,diesel,volkswagen,nein,2016-03-19T00:00:00Z,0,30823,2016-03-19T11:47:39Z,0
208054,2016-03-06T11:38:39Z,Volkswagen_Multivan_T4_70B_MC2,privat,Angebot,test,bus,1993,manuell,84,transporter,150000,5,benzin,volkswagen,nein,2016-03-06T00:00:00Z,0,13465,2016-04-06T03:45:58Z,31
216041,2016-03-27T19:39:49Z,Volkswagen_Polo_1.4,privat,Angebot,control,kleinwagen,2002,automatik,75,polo,60000,9,benzin,volkswagen,nein,2016-03-27T00:00:00Z,0,73553,2016-04-05T17:21:02Z,9
241297,2016-03-30T11:54:14Z,Volkswagen_Passat_Variant_Kombi_1.8_Benzin_KLIMA,privat,Angebot,test,kombi,1996,manuell,0,passat,150000,3,benzin,volkswagen,nein,2016-03-30T00:00:00Z,0,30179,2016-03-30T12:40:04Z,0
247356,2016-03-24T10:48:24Z,Volkswagen_Golf_Variant_Klima_Tuev08/2016,privat,Angebot,test,kombi,1999,automatik,101,golf,150000,7,benzin,volkswagen,nein,2016-03-24T00:00:00Z,0,39343,2016-03-25T19:16:44Z,1
240589,2016-03-13T07:37:03Z,Kombi_Ford_Mondeo_Turnier_Diesel___Passat_fuer_Preisbewusste,privat,Angebot,test,kombi,2001,manuell,90,mondeo,150000,10,diesel,ford,nein,2016-03-13T00:00:00Z,0,26160,2016-04-06T14:47:01Z,24
216311,2016-03-31T16:50:28Z,Mercedes_Benz_E320_CDI___SEHR_GEPFLEGT___erst_145Tkm___Scheckheft,privat,Angebot,test,limousine,2003,automatik,204,e_klasse,150000,9,benzin,mercedes_benz,nein,2016-03-31T00:00:00Z,0,35713,2016-04-06T09:46:15Z,6
231099,2016-04-02T11:48:41Z,BMW_323i,privat,Angebot,test,coupe,1998,manuell,170,3er,150000,4,benzin,bmw,nein,2016-04-02T00:00:00Z,0,71732,2016-04-02T11:48:41Z,0
218206,2016-03-08T13:51:40Z,AUDI_A6_2.5_TDI_TÜV_5_2016,privat,Angebot,control,limousine,2002,automatik,155,a6,150000,6,diesel,audi,nein,2016-03-08T00:00:00Z,0,32312,2016-03-08T21:17:18Z,0
233354,2016-03-17T14:57:49Z,Opel_Agila_1.0_12_V_Edition,privat,Angebot,control,kleinwagen,2006,manuell,60,agila,80000,11,benzin,opel,nein,2016-03-17T00:00:00Z,0,79108,2016-04-06T22:47:12Z,20
219831,2016-03-29T19:46:12Z,Subaru_Impreza_2_5_RS,privat,Angebot,control,kombi,2007,manuell,175,impreza,70000,6,benzin,subaru,nein,2016-03-29T00:00:00Z,0,70599,2016-04-06T05:45:29Z,8
230838,2016-03-08T15:46:17Z,Volvo_V70_2.4,privat,Angebot,test,kombi,2002,automatik,140,v70,150000,6,benzin,volvo,nein,2016-03-08T00:00:00Z,0,27612,2016-03-21T14:18:02Z,13
232944,2016-04-04T20:50:35Z,Volvo_850_Kombi_2.0_10V,privat,Angebot,control,kombi,1995,manuell,126,850,150000,3,benzin,volvo,nein,2016-04-04T00:00:00Z,0,44269,2016-04-06T23:17:53Z,2
