id,dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen,ad_exist_time
173486,2016-04-02T19:48:19Z,Audi_TT_Coupe_1.8_T,privat,Angebot,9493,control,coupe,2000,manuell,179,tt,80000,5,benzin,audi,nein,2016-04-02T00:00:00Z,0,71563,2016-04-06T20:16:55Z,4
23606,2016-03-07T12:38:20Z,Mercedes_Benz_213_CDI_Sprinter_901.661,privat,Angebot,2833,test,bus,2003,manuell,129,sprinter,150000,6,diesel,mercedes_benz,nein,2016-03-07T00:00:00Z,0,57413,2016-03-08T07:16:38Z,1
162870,2016-03-19T22:50:04Z,Volkswagen_Polo_1.4_TDI_Comfortline,privat,Angebot,2605,test,kleinwagen,2005,manuell,75,polo,150000,1,diesel,volkswagen,nein,2016-03-19T00:00:00Z,0,90491,2016-03-21T03:45:57Z,2
144544,2016-03-19T13:55:02Z,Mercedes_Benz_E_200_Tuev/Au_neu,privat,Angebot,1816,test,kombi,1997,manuell,0,e_klasse,150000,6,benzin,mercedes_benz,nein,2016-03-19T00:00:00Z,0,71272,2016-03-27T03:44:20Z,8
193465,2016-03-22T17:53:05Z,Audi_A4_1.6,privat,Angebot,1431,control,limousine,1995,manuell,101,a4,150000,5,benzin,audi,nein,2016-03-22T00:00:00Z,0,71566,2016-04-06T09:17:28Z,15
183162,2016-03-26T15:45:44Z,Ford_Focus_Turn._1.8_TDCi_Futura,privat,Angebot,765,test,kombi,2002,manuell,116,focus,150000,3,diesel,ford,nein,2016-03-26T00:00:00Z,0,51645,2016-03-26T15:45:44Z,0
23088,2016-03-05T22:57:03Z,BMW_316i_compact,privat,Angebot,1046,control,limousine,1995,manuell,102,3er,150000,1,benzin,bmw,nein,2016-03-05T00:00:00Z,0,82515,2016-04-05T13:46:17Z,31
40221,2016-03-29T22:41:12Z,Mitsubishi_Pajero_Sport_3.0_V6_GLS_4x4_MAGNUM,privat,Angebot,2552,test,suv,1999,manuell,177,pajero,150000,12,benzin,mitsubishi,nein,2016-03-29T00:00:00Z,0,90471,2016-04-06T09:17:12Z,8
130976,2016-04-02T11:46:03Z,VW_Golf___TÜV_bis_11/2017,privat,Angebot,711,test,kleinwagen,1995,manuell,75,golf,150000,4,benzin,volkswagen,ja,2016-04-02T00:00:00Z,0,21737,2016-04-04T08:46:02Z,2
123921,2016-03-17T12:52:54Z,Renault_megane_im_super_Zustand___tuev_bis_2018,privat,Angebot,3073,test,kleinwagen,2003,manuell,75,megane,150000,11,benzin,renault,nein,2016-03-17T00:00:00Z,0,64839,2016-03-20T14:19:03Z,3
196487,2016-03-29T12:51:09Z,Volkswagen_Golf_Variant_1.9_TDI_Pacific__AHK__Standheizung,privat,Angebot,4837,test,kombi,2003,manuell,101,golf,150000,3,diesel,volkswagen,nein,2016-03-29T00:00:00Z,0,39646,2016-03-29T12:51:09Z,0
78503,2016-04-01T13:47:43Z,Ford_Focus_1.6_Futura,privat,Angebot,2148,test,limousine,2003,manuell,101,focus,150000,4,benzin,ford,nein,2016-04-01T00:00:00Z,0,35329,2016-04-01T13:47:43Z,0
193411,2016-03-17T12:53:45Z,BMW_316i_TÜV_NEU,privat,Angebot,2256,test,limousine,2001,manuell,0,3er,150000,8,benzin,bmw,nein,2016-03-17T00:00:00Z,0,28325,2016-03-21T17:15:47Z,4
95022,2016-03-23T18:49:17Z,Renault_Master_II_Bus_L2H2_FAP,privat,Angebot,5841,test,bus,2007,manuell,100,andere,150000,8,diesel,renault,ja,2016-03-23T00:00:00Z,0,49179,2016-04-05T23:45:42Z,13
61832,2016-04-02T10:55:03Z,Volkswagen_Lupo_1.0_aus_2._Hand___TÜV/AU_NEU_bis_03_2018,privat,Angebot,853,test,kleinwagen,1999,manuell,50,lupo,150000,10,benzin,volkswagen,nein,2016-04-02T00:00:00Z,0,25436,2016-04-06T09:16:19Z,4
166900,2016-04-04T17:52:16Z,BMW_320i_facelift_Automatik_+Leder+_Navigation_+_SD._Tuev_neu,privat,Angebot,3721,test,limousine,2001,automatik,170,3er,150000,10,benzin,bmw,nein,2016-04-04T00:00:00Z,0,23611,2016-04-06T19:48:16Z,2
119037,2016-03-20T04:02:42Z,Golf_2_GL_Original_90000km_*G60_Vr6_GTI_16v,privat,Angebot,1753,control,limousine,1991,automatik,72,golf,90000,2,benzin,volkswagen,nein,2016-03-20T00:00:00Z,0,74397,2016-04-07T07:15:53Z,18
121761,2016-04-01T16:40:08Z,Volkswagen_Golf_GL,privat,Angebot,636,control,limousine,1989,manuell,54,golf,150000,11,benzin,volkswagen,nein,2016-04-01T00:00:00Z,0,19230,2016-04-05T11:44:51Z,4
128345,2016-03-26T21:53:57Z,Mercedes_Benz_A_150_Classic,privat,Angebot,4493,control,limousine,2005,manuell,95,a_klasse,150000,10,benzin,mercedes_benz,nein,2016-03-26T00:00:00Z,0,33378,2016-04-06T14:15:49Z,11
194553,2016-03-05T15:39:33Z,Polo_1.2__Match_Sondermodell..Kauf_oder_Leasinguebernahme_moeglich,privat,Angebot,8208,control,kleinwagen,2012,manuell,70,polo,60000,3,benzin,volkswagen,ja,2016-03-05T00:00:00Z,0,08064,2016-03-07T11:16:29Z,2
102567,2016-03-07T12:55:31Z,Seat_Arosa,privat,Angebot,1412,test,kleinwagen,2003,manuell,50,arosa,150000,2,benzin,seat,nein,2016-03-07T00:00:00Z,0,21706,2016-04-06T02:44:34Z,30
73850,2016-04-03T23:55:17Z,Opel_Vectra_1.6_16V,privat,Angebot,634,control,kombi,1997,manuell,101,vectra,150000,6,benzin,opel,nein,2016-04-03T00:00:00Z,0,57223,2016-04-06T08:16:27Z,3
35742,2016-03-23T13:55:49Z,BMW_728iL,privat,Angebot,1624,test,limousine,1998,automatik,193,7er,150000,12,benzin,bmw,nein,2016-03-23T00:00:00Z,0,40239,2016-04-05T14:45:32Z,13
186002,2016-04-03T19:37:53Z,Ford_Mondeo_1.8_Ltr._125PS_17_Zoll_original_50_tkm_Navi,privat,Angebot,4026,test,limousine,2002,manuell,125,mondeo,60000,5,benzin,ford,nein,2016-04-03T00:00:00Z,0,50226,2016-04-04T19:51:16Z,1
67196,2016-03-20T11:46:14Z,Volkswagen_Polo_1.4_TDI,privat,Angebot,1941,test,kleinwagen,2002,manuell,75,polo,150000,11,diesel,volkswagen,nein,2016-03-20T00:00:00Z,0,72108,2016-03-22T18:15:32Z,2
64808,2016-03-10T21:37:56Z,Mercedes_c_200,privat,Angebot,1289,control,coupe,2001,manuell,0,c_klasse,30000,1,benzin,mercedes_benz,nein,2016-03-10T00:00:00Z,0,13359,2016-03-10T21:37:56Z,0
175481,2016-03-14T11:52:18Z,Volvo_C70_2.0T_Premium,privat,Angebot,2249,test,coupe,2002,manuell,163,c_reihe,150000,9,benzin,volvo,nein,2016-03-14T00:00:00Z,0,30179,2016-04-07T14:57:26Z,24
81589,2016-03-27T23:53:33Z,Peugeot_206,privat,Angebot,873,test,kleinwagen,2004,manuell,75,andere,125000,12,benzin,peugeot,nein,2016-03-27T00:00:00Z,0,68159,2016-03-28T04:51:02Z,1
195743,2016-03-10T10:40:15Z,Mercedes_Benz_A_160_CDI_Classic,privat,Angebot,1898,test,limousine,2002,manuell,75,a_klasse,150000,3,diesel,mercedes_benz,nein,2016-03-10T00:00:00Z,0,71394,2016-04-06T11:17:23Z,27
74216,2016-03-16T20:25:24Z,Ford_Focus_1.6_Futura,privat,Angebot,1642,test,limousine,2002,manuell,101,focus,150000,3,benzin,ford,nein,2016-03-16T00:00:00Z,0,35398,2016-03-20T05:44:45Z,4
123088,2016-03-18T00:51:43Z,Volkswagen_Polo_Classic_60,privat,Angebot,996,test,kleinwagen,1997,manuell,60,polo,150000,10,benzin,volkswagen,nein,2016-03-17T00:00:00Z,0,97737,2016-03-29T12:46:41Z,12
122524,2016-03-26T13:43:12Z,Volkswagen_Transporter_T4_/_Diesel_/_TÜV_Sept._2017,privat,Angebot,2961,control,bus,1999,manuell,68,transporter,150000,5,diesel,volkswagen,nein,2016-03-26T00:00:00Z,0,67549,2016-04-02T02:47:34Z,7
21353,2016-03-12T12:51:18Z,Honda_Civic_1.4_i_VTEC_Comfort,privat,Angebot,7022,test,limousine,2009,manuell,100,civic,90000,6,benzin,honda,nein,2016-03-12T00:00:00Z,0,86179,2016-03-25T10:19:17Z,13
135770,2016-03-23T14:52:12Z,Opel_Zafira_1.8_Elegance,privat,Angebot,2469,test,bus,2002,manuell,125,zafira,150000,9,benzin,opel,nein,2016-03-23T00:00:00Z,0,59556,2016-03-29T09:47:22Z,6
211,2016-04-03T21:06:19Z,Mazda_3_2.2_MZR_CD_DPF_Sports_Line,privat,Angebot,7696,test,limousine,2009,manuell,185,3_reihe,150000,5,diesel,mazda,nein,2016-04-03T00:00:00Z,0,35510,2016-04-05T12:10:46Z,2
111391,2016-03-08T03:59:47Z,108_D_kA_LKW_Zuladungen_Kien_Rost,privat,Angebot,790,control,bus,1998,manuell,0,vito,150000,8,diesel,mercedes_benz,ja,2016-03-08T00:00:00Z,0,13053,2016-03-17T10:16:23Z,9
107721,2016-04-03T13:38:26Z,Mercedes_Benz_C_230_Kompressor_Sportcoupe,privat,Angebot,4925,control,coupe,2001,automatik,197,c_klasse,150000,5,benzin,mercedes_benz,nein,2016-04-03T00:00:00Z,0,44263,2016-04-05T12:18:27Z,2
144974,2016-03-25T23:41:54Z,Volkswagen_Passat_Variant_1.9_TDI,privat,Angebot,2007,control,kombi,2003,manuell,131,passat,150000,12,diesel,volkswagen,nein,2016-03-25T00:00:00Z,0,22159,2016-04-07T06:17:18Z,13
67523,2016-03-21T12:54:02Z,A6_170_PS_2006_VOLL_VOLL,privat,Angebot,4197,control,limousine,2006,manuell,170,a6,150000,6,diesel,audi,nein,2016-03-21T00:00:00Z,0,66292,2016-03-21T12:54:02Z,0
43447,2016-03-05T17:49:15Z,GOLF4_MIT_KLIMA__4_TÜRIG_1_6L,privat,Angebot,621,test,limousine,1998,manuell,101,golf,150000,1,benzin,volkswagen,nein,2016-03-05T00:00:00Z,0,55597,2016-03-08T07:16:18Z,3
41059,2016-03-08T20:40:25Z,Pontiac_Firebird_V6_3_1_L_141_PS_TÜV_2017_III_Generation_Targa,privat,Angebot,3703,control,cabrio,1994,automatik,141,,125000,10,benzin,sonstige_autos,nein,2016-03-08T00:00:00Z,0,26802,2016-04-05T18:44:48Z,28
80972,2016-03-23T22:44:43Z,Mercedes_Benz_A_160_CDI_Classic,privat,Angebot,5372,test,limousine,2005,manuell,82,a_klasse,80000,4,diesel,mercedes_benz,nein,2016-03-23T00:00:00Z,0,91550,2016-04-02T06:18:05Z,10
9075,2016-03-13T18:47:43Z,Ford_Fiesta_Kupplung_neu,privat,Angebot,973,test,kleinwagen,1999,manuell,60,fiesta,150000,6,benzin,ford,nein,2016-03-13T00:00:00Z,0,51371,2016-04-06T17:47:08Z,24
148438,2016-03-27T19:37:15Z,Volkswagen_touran,privat,Angebot,3841,control,kombi,2003,manuell,105,touran,150000,0,diesel,volkswagen,nein,2016-03-27T00:00:00Z,0,46562,2016-04-05T18:45:59Z,9
180496,2016-04-03T14:45:05Z,Vw_Golf_IV_1.6_SR__Tuev_:07/2017,privat,Angebot,1787,test,limousine,1999,manuell,101,golf,150000,1,benzin,volkswagen,nein,2016-04-03T00:00:00Z,0,22547,2016-04-05T13:44:39Z,2
169852,2016-04-03T18:45:24Z,Mercedes_Benz_C_180_T_Avantgarde,privat,Angebot,1724,control,kombi,2001,manuell,129,c_klasse,150000,9,benzin,mercedes_benz,nein,2016-04-03T00:00:00Z,0,97421,2016-04-05T19:15:45Z,2
57815,2016-03-30T19:42:47Z,VW_Volkswagen_Bora_1.9_TDI_131_PS_Kombi,privat,Angebot,3982,test,kombi,2003,automatik,131,bora,150000,3,diesel,volkswagen,nein,2016-03-30T00:00:00Z,0,53773,2016-04-07T10:47:07Z,8
126366,2016-04-02T10:55:12Z,316i_compact___TÜV_01/17__,privat,Angebot,1208,test,coupe,1998,manuell,101,3er,150000,4,benzin,bmw,nein,2016-04-02T00:00:00Z,0,93352,2016-04-06T09:16:20Z,4
35383,2016-03-29T21:57:30Z,Opel_Corsa_C_1.0_Tuev_Klima,privat,Angebot,957,test,kleinwagen,2006,manuell,60,corsa,125000,6,benzin,opel,nein,2016-03-29T00:00:00Z,0,41462,2016-03-31T15:46:49Z,2
152033,2016-04-04T22:48:53Z,Alfa_Romeo_GIULIETTA_1.4_TB_Super_17_Zoll_mit_vielen_Extras,privat,Angebot,8935,test,limousine,2011,manuell,120,andere,70000,6,benzin,alfa_romeo,nein,2016-04-04T00:00:00Z,0,10318,2016-04-07T01:45:58Z,3
164590,2016-03-05T14:51:14Z,BMW_318,privat,Angebot,4878,control,cabrio,1998,manuell,116,3er,150000,4,lpg,bmw,nein,2016-03-05T00:00:00Z,0,52525,2016-04-07T10:46:13Z,33
159751,2016-03-10T17:46:22Z,Peugeot_106,privat,Angebot,525,control,kleinwagen,1997,manuell,60,1_reihe,150000,1,benzin,peugeot,nein,2016-03-10T00:00:00Z,0,67663,2016-03-15T10:44:31Z,5
153769,2016-03-27T14:44:25Z,Mercedes_Benz_C_180_Classic,privat,Angebot,3915,control,limousine,2001,manuell,129,c_klasse,150000,6,benzin,mercedes_benz,nein,2016-03-27T00:00:00Z,0,33829,2016-04-07T10:46:16Z,11
145639,2016-04-01T18:56:38Z,Verkaufe_Opel_Corsa_C,privat,Angebot,1087,control,kleinwagen,2001,manuell,56,corsa,150000,10,benzin,opel,nein,2016-04-01T00:00:00Z,0,47495,2016-04-03T16:17:52Z,2
126677,2016-03-11T10:54:50Z,Mercedes_A_Klasse___A_140_,privat,Angebot,614,test,kleinwagen,1998,manuell,0,a_klasse,125000,1,benzin,mercedes_benz,ja,2016-03-11T00:00:00Z,0,03149,2016-03-15T01:44:57Z,4
82138,2016-03-17T10:25:36Z,BMW_330i_E46___Vollausstattung___Original_M_Paket,privat,Angebot,6801,control,limousine,2000,automatik,231,3er,150000,11,benzin,bmw,nein,2016-03-17T00:00:00Z,0,65719,2016-03-23T18:19:04Z,6
82594,2016-03-07T18:42:17Z,Renault_Twingo_1.2_LEV_16V_75_Expression_GARANTIE_!!!,privat,Angebot,5864,control,kleinwagen,2014,manuell,75,twingo,20000,4,benzin,renault,nein,2016-03-07T00:00:00Z,0,66802,2016-03-15T00:46:40Z,8
86782,2016-04-01T20:37:41Z,Audi_A4_2.8_quattro,privat,Angebot,1288,test,limousine,1998,automatik,193,a4,150000,4,benzin,audi,nein,2016-04-01T00:00:00Z,0,83093,2016-04-05T17:26:17Z,4
79725,2016-04-01T23:52:15Z,VW_Polo_Variant_TÜV_04/2018_Super_Zustand!,privat,Angebot,1371,control,kombi,2000,manuell,75,polo,150000,12,benzin,volkswagen,nein,2016-04-01T00:00:00Z,0,12057,2016-04-04T04:16:55Z,3
146485,2016-03-11T15:53:14Z,Peugeot_206_SW_60_Filou_TÜV_08/2016,privat,Angebot,1094,test,kombi,2004,manuell,60,2_reihe,150000,2,benzin,peugeot,nein,2016-03-11T00:00:00Z,0,81539,2016-03-14T13:44:52Z,3
126647,2016-03-17T13:40:04Z,Audi_80_b4_1.6l_E,privat,Angebot,363,control,limousine,1994,manuell,101,80,150000,0,benzin,audi,nein,2016-03-17T00:00:00Z,0,96237,2016-03-28T13:44:40Z,11
64812,2016-03-07T17:48:31Z,Mazda_3_1.6_CD_Sport_DPF_Active_Scheckheft__gepflegt,privat,Angebot,6095,test,limousine,2009,manuell,109,3_reihe,150000,2,diesel,mazda,nein,2016-03-07T00:00:00Z,0,33165,2016-04-06T12:44:33Z,30
67716,2016-03-09T16:44:49Z,BMW_320d,privat,Angebot,2804,test,limousine,2001,manuell,150,3er,150000,9,diesel,bmw,nein,2016-03-09T00:00:00Z,0,59063,2016-03-10T23:45:02Z,1
89347,2016-03-09T15:49:22Z,Verkaufe_espace_Matra_3_0v6_mit_Steuerkette_167_ps,privat,Angebot,963,control,bus,1998,automatik,167,espace,150000,2,benzin,renault,nein,2016-03-09T00:00:00Z,0,07546,2016-03-15T20:18:10Z,6
58937,2016-03-26T18:58:32Z,Volkswagen_Passat_Variant_1.9_TDI_Trendline,privat,Angebot,3811,test,kombi,2004,manuell,131,passat,150000,6,diesel,volkswagen,nein,2016-03-26T00:00:00Z,0,93138,2016-03-28T08:15:51Z,2
92517,2016-03-19T08:56:37Z,Volkswagen_Polo_1.4_Comfortline,privat,Angebot,3230,test,kleinwagen,2004,manuell,75,polo,125000,4,benzin,volkswagen,nein,2016-03-19T00:00:00Z,0,42899,2016-03-22T16:19:46Z,3
185682,2016-03-05T16:00:11Z,Peugeot_1007,privat,Angebot,4984,control,kombi,2008,manuell,73,1_reihe,40000,7,benzin,peugeot,nein,2016-03-05T00:00:00Z,0,30880,2016-03-08T14:17:26Z,3
11279,2016-04-02T15:53:58Z,Volkswagen_Golf_1.4_TSI_DSG_Highline+Alcantara+AHK+Top,privat,Angebot,9881,control,limousine,2009,automatik,122,golf,150000,2,benzin,volkswagen,nein,2016-04-02T00:00:00Z,0,65203,2016-04-05T22:18:16Z,3
28562,2016-03-23T21:36:59Z,Citroën_saxo_TÜV_sehr_gepflegt_!!,privat,Angebot,872,test,kleinwagen,2002,manuell,54,andere,150000,7,benzin,citroen,nein,2016-03-23T00:00:00Z,0,66424,2016-04-04T04:18:15Z,12
126033,2016-03-28T16:38:56Z,Opel_Omega_2.0,privat,Angebot,500,test,limousine,1995,automatik,116,omega,150000,1,benzin,opel,nein,2016-03-28T00:00:00Z,0,74080,2016-04-06T21:44:57Z,9
31639,2016-03-24T13:58:29Z,VW_Touran_1_6_FSI_zu_verkaufen,privat,Angebot,3543,control,bus,2005,manuell,105,touran,150000,6,benzin,volkswagen,nein,2016-03-24T00:00:00Z,0,31020,2016-04-02T11:48:13Z,9
142982,2016-03-21T23:45:05Z,Volkswagen_Golf_1.4,privat,Angebot,893,test,limousine,1998,manuell,75,golf,150000,7,benzin,volkswagen,nein,2016-03-21T00:00:00Z,0,87700,2016-04-07T04:44:25Z,17
29649,2016-03-20T13:48:13Z,VW_Golf_3_Cabrio_1_8L,privat,Angebot,1021,test,cabrio,1997,manuell,90,golf,150000,4,benzin,volkswagen,ja,2016-03-20T00:00:00Z,0,50129,2016-03-20T13:48:13Z,0
94963,2016-03-28T14:48:18Z,Opel_corsa,privat,Angebot,4795,test,limousine,2007,manuell,69,corsa,100000,1,benzin,opel,nein,2016-03-28T00:00:00Z,0,77654,2016-04-06T19:16:08Z,9
55927,2016-03-07T00:46:19Z,Ford_Focus_Turnier_1.6_16V_Winterpaket_Navi_Regensens,privat,Angebot,5976,test,kombi,2010,manuell,101,focus,100000,8,benzin,ford,nein,2016-03-06T00:00:00Z,0,04347,2016-03-09T16:17:58Z,3
192558,2016-03-21T19:50:31Z,Opel_Zafira_1.8_16V_Edition_2000,privat,Angebot,1947,test,bus,2001,manuell,125,zafira,150000,1,benzin,opel,nein,2016-03-21T00:00:00Z,0,76571,2016-03-21T19:50:31Z,0
143086,2016-03-08T13:52:50Z,Toyota_Celica_TS,privat,Angebot,7664,control,coupe,2001,manuell,192,andere,150000,1,benzin,toyota,nein,2016-03-08T00:00:00Z,0,24941,2016-04-05T19:18:38Z,28
85857,2016-03-18T20:43:37Z,Opel_Corsa_1.7_CDTI_Sport,privat,Angebot,6729,test,kleinwagen,2009,manuell,125,corsa,125000,9,diesel,opel,nein,2016-03-18T00:00:00Z,0,88167,2016-03-20T05:47:03Z,2
76120,2016-03-31T13:49:56Z,Audi_A6_Avant_2.4_quattro,privat,Angebot,3795,control,kombi,1999,manuell,165,a6,150000,12,benzin,audi,nein,2016-03-31T00:00:00Z,0,59909,2016-04-06T06:44:30Z,6
143571,2016-03-10T12:39:59Z,Mercedes_Benz_C_200_T_Kompressor_Avantgarde,privat,Angebot,5280,test,kombi,2004,manuell,163,c_klasse,150000,6,benzin,mercedes_benz,nein,2016-03-10T00:00:00Z,0,44575,2016-04-07T04:46:20Z,28
49895,2016-03-11T21:48:41Z,Ford_Focus_1.6_16V_Titanium,privat,Angebot,6032,test,limousine,2008,manuell,101,focus,125000,7,benzin,ford,nein,2016-03-11T00:00:00Z,0,66802,2016-03-24T01:44:46Z,13
140376,2016-03-15T10:39:55Z,VW_Passat_Variant_2.5TDI_Highline_4_Motion_Euro_4,privat,Angebot,3706,control,kombi,2003,manuell,180,passat,150000,7,diesel,volkswagen,nein,2016-03-15T00:00:00Z,0,31246,2016-03-17T04:15:28Z,2
73307,2016-03-12T17:55:05Z,Honda_Civic_1.8i_VTEC,privat,Angebot,6714,test,limousine,2006,manuell,140,civic,125000,12,benzin,honda,nein,2016-03-12T00:00:00Z,0,36088,2016-04-07T10:16:42Z,26
156557,2016-04-02T17:55:20Z,Hyundai_Getz_1.1,privat,Angebot,2231,control,kleinwagen,2005,manuell,63,getz,150000,12,benzin,hyundai,nein,2016-04-02T00:00:00Z,0,21509,2016-04-06T17:18:02Z,4
134120,2016-03-17T22:49:00Z,Audi_A2___mit_Paorama_Dach__Silber___8_fach_bereift_TueV_3/18,privat,Angebot,3725,test,kleinwagen,2001,manuell,75,a2,150000,10,benzin,audi,nein,2016-03-17T00:00:00Z,0,48431,2016-04-05T12:46:02Z,19
132174,2016-03-05T15:57:00Z,Ford_Focus_Titanium_top_preis___top_fahrzeug,privat,Angebot,4563,control,limousine,2009,manuell,136,focus,150000,4,diesel,ford,nein,2016-03-03T00:00:00Z,0,54441,2016-03-08T14:46:59Z,5
58062,2016-04-03T17:57:55Z,Audi_A4_Avant_1.8_T,privat,Angebot,1867,test,kombi,2001,automatik,0,a4,150000,12,benzin,audi,nein,2016-04-03T00:00:00Z,0,51103,2016-04-05T18:17:57Z,2
84631,2016-04-03T16:57:10Z,BMW_318i_Atomatik_Sport,privat,Angebot,1594,control,limousine,1992,automatik,112,3er,150000,6,benzin,bmw,nein,2016-04-03T00:00:00Z,0,04299,2016-04-03T16:57:10Z,0
173079,2016-03-31T08:54:55Z,Alfaromeo_2.0_JTS,privat,Angebot,2409,control,limousine,2002,manuell,166,156,150000,6,benzin,alfa_romeo,nein,2016-03-31T00:00:00Z,0,12437,2016-04-02T05:16:19Z,2
142513,2016-03-26T09:56:09Z,Toyota_corolla_ohne_klima.4xelec_Fenster,privat,Angebot,1237,control,kleinwagen,1995,manuell,0,corolla,150000,8,benzin,toyota,ja,2016-03-26T00:00:00Z,0,04103,2016-03-26T10:45:24Z,0
60968,2016-03-28T16:40:09Z,Opel_Omege_B,privat,Angebot,251,test,limousine,1996,manuell,115,omega,150000,11,benzin,opel,ja,2016-03-28T00:00:00Z,0,47589,2016-04-06T21:45:01Z,9
119851,2016-03-27T18:46:24Z,Volkswagen_Golf_1.6_Rolling_Stones_Collection,privat,Angebot,1466,control,limousine,1996,manuell,75,golf,125000,2,benzin,volkswagen,nein,2016-03-27T00:00:00Z,0,72488,2016-04-05T15:17:56Z,9
74984,2016-03-22T22:58:25Z,Volkswagen_Golf_1.4_FSI,privat,Angebot,4525,control,limousine,2004,manuell,90,golf,150000,10,benzin,volkswagen,nein,2016-03-22T00:00:00Z,0,49086,2016-04-07T04:17:42Z,16
119047,2016-03-10T11:46:52Z,Audi_A4_Klimaautomatik_TÜV_neu_Scheckheft,privat,Angebot,1799,test,limousine,1999,manuell,101,a4,150000,0,benzin,audi,nein,2016-03-10T00:00:00Z,0,10785,2016-03-12T00:44:23Z,2
125416,2016-04-02T20:37:22Z,Volkswagen_Golf_1.2_TSI_Trendline,privat,Angebot,8892,test,limousine,2010,manuell,86,golf,90000,3,benzin,volkswagen,ja,2016-04-02T00:00:00Z,0,89233,2016-04-06T20:47:13Z,4
152620,2016-03-20T13:52:24Z,VW_Passat_Variant_1.8T__2002_KLIMAAUT__ALU__TÜV__AHK__Scheckheft,privat,Angebot,3666,test,kombi,2002,manuell,150,passat,150000,0,benzin,volkswagen,nein,2016-03-20T00:00:00Z,0,09599,2016-04-06T15:45:33Z,17
40017,2016-04-02T14:36:42Z,Renault_Clio_1.5_dCi,privat,Angebot,1513,test,kleinwagen,2004,manuell,82,clio,150000,11,diesel,renault,nein,2016-04-02T00:00:00Z,0,68753,2016-04-06T14:16:44Z,4
155827,2016-04-02T15:53:49Z,Volkswagen_Golf_1.6_Comfortline,privat,Angebot,3736,control,limousine,2002,manuell,105,golf,100000,9,benzin,volkswagen,nein,2016-04-02T00:00:00Z,0,31020,2016-04-06T14:46:05Z,4
43215,2016-04-03T15:38:18Z,Opel_Zafira_1.8,privat,Angebot,2722,test,bus,2002,manuell,125,zafira,150000,2,benzin,opel,nein,2016-04-03T00:00:00Z,0,77933,2016-04-05T14:44:46Z,2
99148,2016-04-01T15:52:08Z,Volkswagen_2.5_tdi,privat,Angebot,3764,test,kombi,2003,manuell,163,passat,150000,11,diesel,volkswagen,nein,2016-04-01T00:00:00Z,0,14558,2016-04-07T14:56:00Z,6
135640,2016-03-06T16:41:46Z,Mercedes_Benz_312_D_903.462,privat,Angebot,2778,test,bus,1996,manuell,122,sprinter,150000,8,diesel,mercedes_benz,nein,2016-03-06T00:00:00Z,0,47533,2016-03-11T10:18:42Z,5
69594,2016-03-05T15:49:21Z,Opel_Vectra_C_1.9_CDT?,privat,Angebot,843,control,limousine,2004,automatik,150,vectra,150000,11,diesel,opel,ja,2016-03-05T00:00:00Z,0,64347,2016-03-05T16:44:33Z,0
7991,2016-03-24T17:55:24Z,BMW_118d_DPF,privat,Angebot,9907,control,limousine,2007,manuell,143,1er,150000,7,diesel,bmw,nein,2016-03-24T00:00:00Z,0,87770,2016-04-07T12:16:34Z,14
181381,2016-03-15T11:51:45Z,Mercedes_Benz_C_180_Kompressor_Sportcoupe,privat,Angebot,3790,test,coupe,2003,automatik,143,c_klasse,150000,6,benzin,mercedes_benz,nein,2016-03-15T00:00:00Z,0,25524,2016-04-05T22:15:38Z,21
18638,2016-04-01T17:56:23Z,Toyota_Europe__B_,privat,Angebot,1696,test,kleinwagen,1997,manuell,86,andere,150000,11,benzin,toyota,nein,2016-04-01T00:00:00Z,0,83556,2016-04-05T13:44:58Z,4
104032,2016-03-20T19:46:14Z,Fiat_Qubo_1.4_8V_Dynamic,privat,Angebot,6900,test,bus,2010,manuell,73,andere,60000,4,benzin,fiat,nein,2016-03-20T00:00:00Z,0,80337,2016-04-07T03:45:59Z,18
164868,2016-03-27T16:54:13Z,Peugeot_106,privat,Angebot,512,test,kleinwagen,2002,manuell,60,1_reihe,150000,10,benzin,peugeot,nein,2016-03-27T00:00:00Z,0,56727,2016-03-27T16:54:13Z,0
70538,2016-04-05T08:52:52Z,Opel_Agila_1.2_16V,privat,Angebot,1031,test,kleinwagen,2001,manuell,75,agila,150000,7,benzin,opel,ja,2016-04-05T00:00:00Z,0,89250,2016-04-05T08:52:52Z,0
109479,2016-03-30T14:25:22Z,Liebhaberstueck,privat,Angebot,1731,control,kleinwagen,1996,manuell,75,golf,150000,9,benzin,volkswagen,nein,2016-03-30T00:00:00Z,0,35633,2016-04-07T08:17:27Z,8
34440,2016-03-15T07:59:19Z,Opel_Corsa_B_Flitzer_TÜV_bis_2/2017,privat,Angebot,622,test,kleinwagen,1998,manuell,54,corsa,125000,9,benzin,opel,nein,2016-03-15T00:00:00Z,0,01844,2016-03-17T02:47:19Z,2
53114,2016-04-02T17:40:54Z,Ford_Fiesta_1.25_Trend,privat,Angebot,6800,control,kleinwagen,2010,manuell,82,fiesta,70000,7,benzin,ford,nein,2016-04-02T00:00:00Z,0,48369,2016-04-06T16:46:05Z,4
